datasetId;startTime;endTime;value
247;2025-03-17T19:30:00.000Z;2025-03-17T19:45:00.000Z;0
247;2025-03-17T19:15:00.000Z;2025-03-17T19:30:00.000Z;0
247;2025-03-17T19:00:00.000Z;2025-03-17T19:15:00.000Z;0
247;2025-03-17T18:45:00.000Z;2025-03-17T19:00:00.000Z;0
247;2025-03-17T18:30:00.000Z;2025-03-17T18:45:00.000Z;0
247;2025-03-17T18:15:00.000Z;2025-03-17T18:30:00.000Z;0
247;2025-03-17T18:00:00.000Z;2025-03-17T18:15:00.000Z;0
247;2025-03-17T17:45:00.000Z;2025-03-17T18:00:00.000Z;0
247;2025-03-17T17:30:00.000Z;2025-03-17T17:45:00.000Z;0
247;2025-03-17T17:15:00.000Z;2025-03-17T17:30:00.000Z;0
247;2025-03-17T17:00:00.000Z;2025-03-17T17:15:00.000Z;0
247;2025-03-17T16:45:00.000Z;2025-03-17T17:00:00.000Z;0
247;2025-03-17T16:30:00.000Z;2025-03-17T16:45:00.000Z;0
247;2025-03-17T16:15:00.000Z;2025-03-17T16:30:00.000Z;0
247;2025-03-17T16:00:00.000Z;2025-03-17T16:15:00.000Z;0
247;2025-03-17T15:45:00.000Z;2025-03-17T16:00:00.000Z;28.7
247;2025-03-17T15:30:00.000Z;2025-03-17T15:45:00.000Z;48.6
247;2025-03-17T15:15:00.000Z;2025-03-17T15:30:00.000Z;68.5
247;2025-03-17T15:00:00.000Z;2025-03-17T15:15:00.000Z;88.4
247;2025-03-17T14:45:00.000Z;2025-03-17T15:00:00.000Z;120.9
247;2025-03-17T14:30:00.000Z;2025-03-17T14:45:00.000Z;146.5
247;2025-03-17T14:15:00.000Z;2025-03-17T14:30:00.000Z;172
247;2025-03-17T14:00:00.000Z;2025-03-17T14:15:00.000Z;197.5
247;2025-03-17T13:45:00.000Z;2025-03-17T14:00:00.000Z;224
247;2025-03-17T13:30:00.000Z;2025-03-17T13:45:00.000Z;249.9
247;2025-03-17T13:15:00.000Z;2025-03-17T13:30:00.000Z;275.8
247;2025-03-17T13:00:00.000Z;2025-03-17T13:15:00.000Z;301.7
247;2025-03-17T12:45:00.000Z;2025-03-17T13:00:00.000Z;334.8
247;2025-03-17T12:30:00.000Z;2025-03-17T12:45:00.000Z;355.8
247;2025-03-17T12:15:00.000Z;2025-03-17T12:30:00.000Z;376.8
247;2025-03-17T12:00:00.000Z;2025-03-17T12:15:00.000Z;397.8
247;2025-03-17T11:45:00.000Z;2025-03-17T12:00:00.000Z;412.5
247;2025-03-17T11:30:00.000Z;2025-03-17T11:45:00.000Z;424.7
247;2025-03-17T11:15:00.000Z;2025-03-17T11:30:00.000Z;437
247;2025-03-17T11:00:00.000Z;2025-03-17T11:15:00.000Z;449.2
247;2025-03-17T10:45:00.000Z;2025-03-17T11:00:00.000Z;464.1
247;2025-03-17T10:30:00.000Z;2025-03-17T10:45:00.000Z;464.4
247;2025-03-17T10:15:00.000Z;2025-03-17T10:30:00.000Z;464.4
247;2025-03-17T10:00:00.000Z;2025-03-17T10:15:00.000Z;464.1
247;2025-03-17T09:45:00.000Z;2025-03-17T10:00:00.000Z;464.1
247;2025-03-17T09:30:00.000Z;2025-03-17T09:45:00.000Z;463.5
247;2025-03-17T09:15:00.000Z;2025-03-17T09:30:00.000Z;463.2
247;2025-03-17T09:00:00.000Z;2025-03-17T09:15:00.000Z;462.6
247;2025-03-17T08:45:00.000Z;2025-03-17T09:00:00.000Z;440.7
247;2025-03-17T08:30:00.000Z;2025-03-17T08:45:00.000Z;422.6
247;2025-03-17T08:15:00.000Z;2025-03-17T08:30:00.000Z;404.5
247;2025-03-17T08:00:00.000Z;2025-03-17T08:15:00.000Z;386.4
247;2025-03-17T07:45:00.000Z;2025-03-17T08:00:00.000Z;357.9
247;2025-03-17T07:30:00.000Z;2025-03-17T07:45:00.000Z;331.6
247;2025-03-17T07:15:00.000Z;2025-03-17T07:30:00.000Z;305.2
247;2025-03-17T07:00:00.000Z;2025-03-17T07:15:00.000Z;278.9
247;2025-03-17T06:45:00.000Z;2025-03-17T07:00:00.000Z;247.9
247;2025-03-17T06:30:00.000Z;2025-03-17T06:45:00.000Z;217.8
247;2025-03-17T06:15:00.000Z;2025-03-17T06:30:00.000Z;187.8
247;2025-03-17T06:00:00.000Z;2025-03-17T06:15:00.000Z;157.7
247;2025-03-17T05:45:00.000Z;2025-03-17T06:00:00.000Z;115.9
247;2025-03-17T05:30:00.000Z;2025-03-17T05:45:00.000Z;90.6
247;2025-03-17T05:15:00.000Z;2025-03-17T05:30:00.000Z;65.2
247;2025-03-17T05:00:00.000Z;2025-03-17T05:15:00.000Z;39.9
247;2025-03-17T04:45:00.000Z;2025-03-17T05:00:00.000Z;0
247;2025-03-17T04:30:00.000Z;2025-03-17T04:45:00.000Z;0
247;2025-03-17T04:15:00.000Z;2025-03-17T04:30:00.000Z;0
247;2025-03-17T04:00:00.000Z;2025-03-17T04:15:00.000Z;0
247;2025-03-17T03:45:00.000Z;2025-03-17T04:00:00.000Z;0
247;2025-03-17T03:30:00.000Z;2025-03-17T03:45:00.000Z;0
247;2025-03-17T03:15:00.000Z;2025-03-17T03:30:00.000Z;0
247;2025-03-17T03:00:00.000Z;2025-03-17T03:15:00.000Z;0
247;2025-03-17T02:45:00.000Z;2025-03-17T03:00:00.000Z;0
247;2025-03-17T02:30:00.000Z;2025-03-17T02:45:00.000Z;0
247;2025-03-17T02:15:00.000Z;2025-03-17T02:30:00.000Z;0
247;2025-03-17T02:00:00.000Z;2025-03-17T02:15:00.000Z;0
247;2025-03-17T01:45:00.000Z;2025-03-17T02:00:00.000Z;0
247;2025-03-17T01:30:00.000Z;2025-03-17T01:45:00.000Z;0
247;2025-03-17T01:15:00.000Z;2025-03-17T01:30:00.000Z;0
247;2025-03-17T01:00:00.000Z;2025-03-17T01:15:00.000Z;0
247;2025-03-17T00:45:00.000Z;2025-03-17T01:00:00.000Z;0
247;2025-03-17T00:30:00.000Z;2025-03-17T00:45:00.000Z;0
247;2025-03-17T00:15:00.000Z;2025-03-17T00:30:00.000Z;0
247;2025-03-17T00:00:00.000Z;2025-03-17T00:15:00.000Z;0
247;2025-03-16T23:45:00.000Z;2025-03-17T00:00:00.000Z;0
247;2025-03-16T23:30:00.000Z;2025-03-16T23:45:00.000Z;0
247;2025-03-16T23:15:00.000Z;2025-03-16T23:30:00.000Z;0
247;2025-03-16T23:00:00.000Z;2025-03-16T23:15:00.000Z;0
247;2025-03-16T22:45:00.000Z;2025-03-16T23:00:00.000Z;0
247;2025-03-16T22:30:00.000Z;2025-03-16T22:45:00.000Z;0
247;2025-03-16T22:15:00.000Z;2025-03-16T22:30:00.000Z;0
247;2025-03-16T22:00:00.000Z;2025-03-16T22:15:00.000Z;0
247;2025-03-16T21:45:00.000Z;2025-03-16T22:00:00.000Z;0
247;2025-03-16T21:30:00.000Z;2025-03-16T21:45:00.000Z;0
247;2025-03-16T21:15:00.000Z;2025-03-16T21:30:00.000Z;0
247;2025-03-16T21:00:00.000Z;2025-03-16T21:15:00.000Z;0
247;2025-03-16T20:45:00.000Z;2025-03-16T21:00:00.000Z;0
247;2025-03-16T20:30:00.000Z;2025-03-16T20:45:00.000Z;0
247;2025-03-16T20:15:00.000Z;2025-03-16T20:30:00.000Z;0
247;2025-03-16T20:00:00.000Z;2025-03-16T20:15:00.000Z;0
247;2025-03-16T19:45:00.000Z;2025-03-16T20:00:00.000Z;0
247;2025-03-16T19:30:00.000Z;2025-03-16T19:45:00.000Z;0
247;2025-03-16T19:15:00.000Z;2025-03-16T19:30:00.000Z;0
247;2025-03-16T19:00:00.000Z;2025-03-16T19:15:00.000Z;0
247;2025-03-16T18:45:00.000Z;2025-03-16T19:00:00.000Z;0
247;2025-03-16T18:30:00.000Z;2025-03-16T18:45:00.000Z;0
247;2025-03-16T18:15:00.000Z;2025-03-16T18:30:00.000Z;0
247;2025-03-16T18:00:00.000Z;2025-03-16T18:15:00.000Z;0
247;2025-03-16T17:45:00.000Z;2025-03-16T18:00:00.000Z;0
247;2025-03-16T17:30:00.000Z;2025-03-16T17:45:00.000Z;0
247;2025-03-16T17:15:00.000Z;2025-03-16T17:30:00.000Z;0
247;2025-03-16T17:00:00.000Z;2025-03-16T17:15:00.000Z;0
247;2025-03-16T16:45:00.000Z;2025-03-16T17:00:00.000Z;0
247;2025-03-16T16:30:00.000Z;2025-03-16T16:45:00.000Z;0
247;2025-03-16T16:15:00.000Z;2025-03-16T16:30:00.000Z;0
247;2025-03-16T16:00:00.000Z;2025-03-16T16:15:00.000Z;0
247;2025-03-16T15:45:00.000Z;2025-03-16T16:00:00.000Z;34.8
247;2025-03-16T15:30:00.000Z;2025-03-16T15:45:00.000Z;59.9
247;2025-03-16T15:15:00.000Z;2025-03-16T15:30:00.000Z;85
247;2025-03-16T15:00:00.000Z;2025-03-16T15:15:00.000Z;110
247;2025-03-16T14:45:00.000Z;2025-03-16T15:00:00.000Z;151.7
247;2025-03-16T14:30:00.000Z;2025-03-16T14:45:00.000Z;184.4
247;2025-03-16T14:15:00.000Z;2025-03-16T14:30:00.000Z;217.1
247;2025-03-16T14:00:00.000Z;2025-03-16T14:15:00.000Z;249.8
247;2025-03-16T13:45:00.000Z;2025-03-16T14:00:00.000Z;290.9
247;2025-03-16T13:30:00.000Z;2025-03-16T13:45:00.000Z;319.7
247;2025-03-16T13:15:00.000Z;2025-03-16T13:30:00.000Z;348.5
247;2025-03-16T13:00:00.000Z;2025-03-16T13:15:00.000Z;377.3
247;2025-03-16T12:45:00.000Z;2025-03-16T13:00:00.000Z;397.6
247;2025-03-16T12:30:00.000Z;2025-03-16T12:45:00.000Z;419.8
247;2025-03-16T12:15:00.000Z;2025-03-16T12:30:00.000Z;442
247;2025-03-16T12:00:00.000Z;2025-03-16T12:15:00.000Z;464.2
247;2025-03-16T11:45:00.000Z;2025-03-16T12:00:00.000Z;491.5
247;2025-03-16T11:30:00.000Z;2025-03-16T11:45:00.000Z;505
247;2025-03-16T11:15:00.000Z;2025-03-16T11:30:00.000Z;518.4
247;2025-03-16T11:00:00.000Z;2025-03-16T11:15:00.000Z;531.9
247;2025-03-16T10:45:00.000Z;2025-03-16T11:00:00.000Z;533.3
247;2025-03-16T10:30:00.000Z;2025-03-16T10:45:00.000Z;544
247;2025-03-16T10:15:00.000Z;2025-03-16T10:30:00.000Z;544
247;2025-03-16T10:00:00.000Z;2025-03-16T10:15:00.000Z;533.3
247;2025-03-16T09:45:00.000Z;2025-03-16T10:00:00.000Z;529
247;2025-03-16T09:30:00.000Z;2025-03-16T09:45:00.000Z;515.4
247;2025-03-16T09:15:00.000Z;2025-03-16T09:30:00.000Z;501.8
247;2025-03-16T09:00:00.000Z;2025-03-16T09:15:00.000Z;488.2
247;2025-03-16T08:45:00.000Z;2025-03-16T09:00:00.000Z;467.8
247;2025-03-16T08:30:00.000Z;2025-03-16T08:45:00.000Z;442.4
247;2025-03-16T08:15:00.000Z;2025-03-16T08:30:00.000Z;416.9
247;2025-03-16T08:00:00.000Z;2025-03-16T08:15:00.000Z;391.5
247;2025-03-16T07:45:00.000Z;2025-03-16T08:00:00.000Z;352.5
247;2025-03-16T07:30:00.000Z;2025-03-16T07:45:00.000Z;321
247;2025-03-16T07:15:00.000Z;2025-03-16T07:30:00.000Z;289.4
247;2025-03-16T07:00:00.000Z;2025-03-16T07:15:00.000Z;257.9
247;2025-03-16T06:45:00.000Z;2025-03-16T07:00:00.000Z;224
247;2025-03-16T06:30:00.000Z;2025-03-16T06:45:00.000Z;192.8
247;2025-03-16T06:15:00.000Z;2025-03-16T06:30:00.000Z;161.7
247;2025-03-16T06:00:00.000Z;2025-03-16T06:15:00.000Z;130.5
247;2025-03-16T05:45:00.000Z;2025-03-16T06:00:00.000Z;89.3
247;2025-03-16T05:30:00.000Z;2025-03-16T05:45:00.000Z;67.1
247;2025-03-16T05:15:00.000Z;2025-03-16T05:30:00.000Z;45
247;2025-03-16T05:00:00.000Z;2025-03-16T05:15:00.000Z;22.8
247;2025-03-16T04:45:00.000Z;2025-03-16T05:00:00.000Z;0
247;2025-03-16T04:30:00.000Z;2025-03-16T04:45:00.000Z;0
247;2025-03-16T04:15:00.000Z;2025-03-16T04:30:00.000Z;0
247;2025-03-16T04:00:00.000Z;2025-03-16T04:15:00.000Z;0
247;2025-03-16T03:45:00.000Z;2025-03-16T04:00:00.000Z;0
247;2025-03-16T03:30:00.000Z;2025-03-16T03:45:00.000Z;0
247;2025-03-16T03:15:00.000Z;2025-03-16T03:30:00.000Z;0
247;2025-03-16T03:00:00.000Z;2025-03-16T03:15:00.000Z;0
247;2025-03-16T02:45:00.000Z;2025-03-16T03:00:00.000Z;0
247;2025-03-16T02:30:00.000Z;2025-03-16T02:45:00.000Z;0
247;2025-03-16T02:15:00.000Z;2025-03-16T02:30:00.000Z;0
247;2025-03-16T02:00:00.000Z;2025-03-16T02:15:00.000Z;0
247;2025-03-16T01:45:00.000Z;2025-03-16T02:00:00.000Z;0
247;2025-03-16T01:30:00.000Z;2025-03-16T01:45:00.000Z;0
247;2025-03-16T01:15:00.000Z;2025-03-16T01:30:00.000Z;0
247;2025-03-16T01:00:00.000Z;2025-03-16T01:15:00.000Z;0
247;2025-03-16T00:45:00.000Z;2025-03-16T01:00:00.000Z;0
247;2025-03-16T00:30:00.000Z;2025-03-16T00:45:00.000Z;0
247;2025-03-16T00:15:00.000Z;2025-03-16T00:30:00.000Z;0
247;2025-03-16T00:00:00.000Z;2025-03-16T00:15:00.000Z;0
247;2025-03-15T23:45:00.000Z;2025-03-16T00:00:00.000Z;0
247;2025-03-15T23:30:00.000Z;2025-03-15T23:45:00.000Z;0
247;2025-03-15T23:15:00.000Z;2025-03-15T23:30:00.000Z;0
247;2025-03-15T23:00:00.000Z;2025-03-15T23:15:00.000Z;0
247;2025-03-15T22:45:00.000Z;2025-03-15T23:00:00.000Z;0
247;2025-03-15T22:30:00.000Z;2025-03-15T22:45:00.000Z;0
247;2025-03-15T22:15:00.000Z;2025-03-15T22:30:00.000Z;0
247;2025-03-15T22:00:00.000Z;2025-03-15T22:15:00.000Z;0
247;2025-03-15T21:45:00.000Z;2025-03-15T22:00:00.000Z;0
247;2025-03-15T21:30:00.000Z;2025-03-15T21:45:00.000Z;0
247;2025-03-15T21:15:00.000Z;2025-03-15T21:30:00.000Z;0
247;2025-03-15T21:00:00.000Z;2025-03-15T21:15:00.000Z;0
247;2025-03-15T20:45:00.000Z;2025-03-15T21:00:00.000Z;0
247;2025-03-15T20:30:00.000Z;2025-03-15T20:45:00.000Z;0
247;2025-03-15T20:15:00.000Z;2025-03-15T20:30:00.000Z;0
247;2025-03-15T20:00:00.000Z;2025-03-15T20:15:00.000Z;0
247;2025-03-15T19:45:00.000Z;2025-03-15T20:00:00.000Z;0
247;2025-03-15T19:30:00.000Z;2025-03-15T19:45:00.000Z;0
247;2025-03-15T19:15:00.000Z;2025-03-15T19:30:00.000Z;0
247;2025-03-15T19:00:00.000Z;2025-03-15T19:15:00.000Z;0
247;2025-03-15T18:45:00.000Z;2025-03-15T19:00:00.000Z;0
247;2025-03-15T18:30:00.000Z;2025-03-15T18:45:00.000Z;0
247;2025-03-15T18:15:00.000Z;2025-03-15T18:30:00.000Z;0
247;2025-03-15T18:00:00.000Z;2025-03-15T18:15:00.000Z;0
247;2025-03-15T17:45:00.000Z;2025-03-15T18:00:00.000Z;0
247;2025-03-15T17:30:00.000Z;2025-03-15T17:45:00.000Z;0
247;2025-03-15T17:15:00.000Z;2025-03-15T17:30:00.000Z;0
247;2025-03-15T17:00:00.000Z;2025-03-15T17:15:00.000Z;0
247;2025-03-15T16:45:00.000Z;2025-03-15T17:00:00.000Z;0
247;2025-03-15T16:30:00.000Z;2025-03-15T16:45:00.000Z;0
247;2025-03-15T16:15:00.000Z;2025-03-15T16:30:00.000Z;0
247;2025-03-15T16:00:00.000Z;2025-03-15T16:15:00.000Z;0
247;2025-03-15T15:45:00.000Z;2025-03-15T16:00:00.000Z;19.1
247;2025-03-15T15:30:00.000Z;2025-03-15T15:45:00.000Z;34.6
247;2025-03-15T15:15:00.000Z;2025-03-15T15:30:00.000Z;50.2
247;2025-03-15T15:00:00.000Z;2025-03-15T15:15:00.000Z;65.8
247;2025-03-15T14:45:00.000Z;2025-03-15T15:00:00.000Z;90.3
247;2025-03-15T14:30:00.000Z;2025-03-15T14:45:00.000Z;113.1
247;2025-03-15T14:15:00.000Z;2025-03-15T14:30:00.000Z;136
247;2025-03-15T14:00:00.000Z;2025-03-15T14:15:00.000Z;158.9
247;2025-03-15T13:45:00.000Z;2025-03-15T14:00:00.000Z;193.5
247;2025-03-15T13:30:00.000Z;2025-03-15T13:45:00.000Z;214.8
247;2025-03-15T13:15:00.000Z;2025-03-15T13:30:00.000Z;236
247;2025-03-15T13:00:00.000Z;2025-03-15T13:15:00.000Z;257.2
247;2025-03-15T12:45:00.000Z;2025-03-15T13:00:00.000Z;262.7
247;2025-03-15T12:30:00.000Z;2025-03-15T12:45:00.000Z;283.9
247;2025-03-15T12:15:00.000Z;2025-03-15T12:30:00.000Z;305.1
247;2025-03-15T12:00:00.000Z;2025-03-15T12:15:00.000Z;326.2
247;2025-03-15T11:45:00.000Z;2025-03-15T12:00:00.000Z;365.8
247;2025-03-15T11:30:00.000Z;2025-03-15T11:45:00.000Z;385.1
247;2025-03-15T11:15:00.000Z;2025-03-15T11:30:00.000Z;404.5
247;2025-03-15T11:00:00.000Z;2025-03-15T11:15:00.000Z;423.9
247;2025-03-15T10:45:00.000Z;2025-03-15T11:00:00.000Z;447.8
247;2025-03-15T10:30:00.000Z;2025-03-15T10:45:00.000Z;451.4
247;2025-03-15T10:15:00.000Z;2025-03-15T10:30:00.000Z;451.4
247;2025-03-15T10:00:00.000Z;2025-03-15T10:15:00.000Z;447.8
247;2025-03-15T09:45:00.000Z;2025-03-15T10:00:00.000Z;447.8
247;2025-03-15T09:30:00.000Z;2025-03-15T09:45:00.000Z;442.4
247;2025-03-15T09:15:00.000Z;2025-03-15T09:30:00.000Z;438.8
247;2025-03-15T09:00:00.000Z;2025-03-15T09:15:00.000Z;433.4
247;2025-03-15T08:45:00.000Z;2025-03-15T09:00:00.000Z;415.7
247;2025-03-15T08:30:00.000Z;2025-03-15T08:45:00.000Z;397.5
247;2025-03-15T08:15:00.000Z;2025-03-15T08:30:00.000Z;379.2
247;2025-03-15T08:00:00.000Z;2025-03-15T08:15:00.000Z;360.9
247;2025-03-15T07:45:00.000Z;2025-03-15T08:00:00.000Z;334.1
247;2025-03-15T07:30:00.000Z;2025-03-15T07:45:00.000Z;307.7
247;2025-03-15T07:15:00.000Z;2025-03-15T07:30:00.000Z;281.4
247;2025-03-15T07:00:00.000Z;2025-03-15T07:15:00.000Z;255
247;2025-03-15T06:45:00.000Z;2025-03-15T07:00:00.000Z;221.6
247;2025-03-15T06:30:00.000Z;2025-03-15T06:45:00.000Z;192.2
247;2025-03-15T06:15:00.000Z;2025-03-15T06:30:00.000Z;162.8
247;2025-03-15T06:00:00.000Z;2025-03-15T06:15:00.000Z;133.4
247;2025-03-15T05:45:00.000Z;2025-03-15T06:00:00.000Z;92.9
247;2025-03-15T05:30:00.000Z;2025-03-15T05:45:00.000Z;70.7
247;2025-03-15T05:15:00.000Z;2025-03-15T05:30:00.000Z;48.5
247;2025-03-15T05:00:00.000Z;2025-03-15T05:15:00.000Z;26.3
247;2025-03-15T04:45:00.000Z;2025-03-15T05:00:00.000Z;0
247;2025-03-15T04:30:00.000Z;2025-03-15T04:45:00.000Z;0
247;2025-03-15T04:15:00.000Z;2025-03-15T04:30:00.000Z;0
247;2025-03-15T04:00:00.000Z;2025-03-15T04:15:00.000Z;0
247;2025-03-15T03:45:00.000Z;2025-03-15T04:00:00.000Z;0
247;2025-03-15T03:30:00.000Z;2025-03-15T03:45:00.000Z;0
247;2025-03-15T03:15:00.000Z;2025-03-15T03:30:00.000Z;0
247;2025-03-15T03:00:00.000Z;2025-03-15T03:15:00.000Z;0
247;2025-03-15T02:45:00.000Z;2025-03-15T03:00:00.000Z;0
247;2025-03-15T02:30:00.000Z;2025-03-15T02:45:00.000Z;0
247;2025-03-15T02:15:00.000Z;2025-03-15T02:30:00.000Z;0
247;2025-03-15T02:00:00.000Z;2025-03-15T02:15:00.000Z;0
247;2025-03-15T01:45:00.000Z;2025-03-15T02:00:00.000Z;0
247;2025-03-15T01:30:00.000Z;2025-03-15T01:45:00.000Z;0
247;2025-03-15T01:15:00.000Z;2025-03-15T01:30:00.000Z;0
247;2025-03-15T01:00:00.000Z;2025-03-15T01:15:00.000Z;0
247;2025-03-15T00:45:00.000Z;2025-03-15T01:00:00.000Z;0
247;2025-03-15T00:30:00.000Z;2025-03-15T00:45:00.000Z;0
247;2025-03-15T00:15:00.000Z;2025-03-15T00:30:00.000Z;0
247;2025-03-15T00:00:00.000Z;2025-03-15T00:15:00.000Z;0
247;2025-03-14T23:45:00.000Z;2025-03-15T00:00:00.000Z;0
247;2025-03-14T23:30:00.000Z;2025-03-14T23:45:00.000Z;0
247;2025-03-14T23:15:00.000Z;2025-03-14T23:30:00.000Z;0
247;2025-03-14T23:00:00.000Z;2025-03-14T23:15:00.000Z;0
247;2025-03-14T22:45:00.000Z;2025-03-14T23:00:00.000Z;0
247;2025-03-14T22:30:00.000Z;2025-03-14T22:45:00.000Z;0
247;2025-03-14T22:15:00.000Z;2025-03-14T22:30:00.000Z;0
247;2025-03-14T22:00:00.000Z;2025-03-14T22:15:00.000Z;0
247;2025-03-14T21:45:00.000Z;2025-03-14T22:00:00.000Z;0
247;2025-03-14T21:30:00.000Z;2025-03-14T21:45:00.000Z;0
247;2025-03-14T21:15:00.000Z;2025-03-14T21:30:00.000Z;0
247;2025-03-14T21:00:00.000Z;2025-03-14T21:15:00.000Z;0
247;2025-03-14T20:45:00.000Z;2025-03-14T21:00:00.000Z;0
247;2025-03-14T20:30:00.000Z;2025-03-14T20:45:00.000Z;0
247;2025-03-14T20:15:00.000Z;2025-03-14T20:30:00.000Z;0
247;2025-03-14T20:00:00.000Z;2025-03-14T20:15:00.000Z;0
247;2025-03-14T19:45:00.000Z;2025-03-14T20:00:00.000Z;0
247;2025-03-14T19:30:00.000Z;2025-03-14T19:45:00.000Z;0
247;2025-03-14T19:15:00.000Z;2025-03-14T19:30:00.000Z;0
247;2025-03-14T19:00:00.000Z;2025-03-14T19:15:00.000Z;0
247;2025-03-14T18:45:00.000Z;2025-03-14T19:00:00.000Z;0
247;2025-03-14T18:30:00.000Z;2025-03-14T18:45:00.000Z;0
247;2025-03-14T18:15:00.000Z;2025-03-14T18:30:00.000Z;0
247;2025-03-14T18:00:00.000Z;2025-03-14T18:15:00.000Z;0
247;2025-03-14T17:45:00.000Z;2025-03-14T18:00:00.000Z;0
247;2025-03-14T17:30:00.000Z;2025-03-14T17:45:00.000Z;0
247;2025-03-14T17:15:00.000Z;2025-03-14T17:30:00.000Z;0
247;2025-03-14T17:00:00.000Z;2025-03-14T17:15:00.000Z;0
247;2025-03-14T16:45:00.000Z;2025-03-14T17:00:00.000Z;0
247;2025-03-14T16:30:00.000Z;2025-03-14T16:45:00.000Z;0
247;2025-03-14T16:15:00.000Z;2025-03-14T16:30:00.000Z;0
247;2025-03-14T16:00:00.000Z;2025-03-14T16:15:00.000Z;0
247;2025-03-14T15:45:00.000Z;2025-03-14T16:00:00.000Z;26.6
247;2025-03-14T15:30:00.000Z;2025-03-14T15:45:00.000Z;48.4
247;2025-03-14T15:15:00.000Z;2025-03-14T15:30:00.000Z;70.2
247;2025-03-14T15:00:00.000Z;2025-03-14T15:15:00.000Z;92
247;2025-03-14T14:45:00.000Z;2025-03-14T15:00:00.000Z;132.8
247;2025-03-14T14:30:00.000Z;2025-03-14T14:45:00.000Z;160.6
247;2025-03-14T14:15:00.000Z;2025-03-14T14:30:00.000Z;188.3
247;2025-03-14T14:00:00.000Z;2025-03-14T14:15:00.000Z;216.1
247;2025-03-14T13:45:00.000Z;2025-03-14T14:00:00.000Z;243.1
247;2025-03-14T13:30:00.000Z;2025-03-14T13:45:00.000Z;268.7
247;2025-03-14T13:15:00.000Z;2025-03-14T13:30:00.000Z;294.2
247;2025-03-14T13:00:00.000Z;2025-03-14T13:15:00.000Z;319.8
247;2025-03-14T12:45:00.000Z;2025-03-14T13:00:00.000Z;352.5
247;2025-03-14T12:30:00.000Z;2025-03-14T12:45:00.000Z;370.1
247;2025-03-14T12:15:00.000Z;2025-03-14T12:30:00.000Z;387.6
247;2025-03-14T12:00:00.000Z;2025-03-14T12:15:00.000Z;405.2
247;2025-03-14T11:45:00.000Z;2025-03-14T12:00:00.000Z;407.9
247;2025-03-14T11:30:00.000Z;2025-03-14T11:45:00.000Z;417.3
247;2025-03-14T11:15:00.000Z;2025-03-14T11:30:00.000Z;426.8
247;2025-03-14T11:00:00.000Z;2025-03-14T11:15:00.000Z;436.2
247;2025-03-14T10:45:00.000Z;2025-03-14T11:00:00.000Z;449.8
247;2025-03-14T10:30:00.000Z;2025-03-14T10:45:00.000Z;459
247;2025-03-14T10:15:00.000Z;2025-03-14T10:30:00.000Z;459
247;2025-03-14T10:00:00.000Z;2025-03-14T10:15:00.000Z;449.8
247;2025-03-14T09:45:00.000Z;2025-03-14T10:00:00.000Z;445.5
247;2025-03-14T09:30:00.000Z;2025-03-14T09:45:00.000Z;436.1
247;2025-03-14T09:15:00.000Z;2025-03-14T09:30:00.000Z;426.6
247;2025-03-14T09:00:00.000Z;2025-03-14T09:15:00.000Z;417.2
247;2025-03-14T08:45:00.000Z;2025-03-14T09:00:00.000Z;405.9
247;2025-03-14T08:30:00.000Z;2025-03-14T08:45:00.000Z;387.9
247;2025-03-14T08:15:00.000Z;2025-03-14T08:30:00.000Z;369.9
247;2025-03-14T08:00:00.000Z;2025-03-14T08:15:00.000Z;351.9
247;2025-03-14T07:45:00.000Z;2025-03-14T08:00:00.000Z;327.1
247;2025-03-14T07:30:00.000Z;2025-03-14T07:45:00.000Z;300.6
247;2025-03-14T07:15:00.000Z;2025-03-14T07:30:00.000Z;274.1
247;2025-03-14T07:00:00.000Z;2025-03-14T07:15:00.000Z;247.6
247;2025-03-14T06:45:00.000Z;2025-03-14T07:00:00.000Z;211.1
247;2025-03-14T06:30:00.000Z;2025-03-14T06:45:00.000Z;181.6
247;2025-03-14T06:15:00.000Z;2025-03-14T06:30:00.000Z;152.2
247;2025-03-14T06:00:00.000Z;2025-03-14T06:15:00.000Z;122.7
247;2025-03-14T05:45:00.000Z;2025-03-14T06:00:00.000Z;82.7
247;2025-03-14T05:30:00.000Z;2025-03-14T05:45:00.000Z;61.9
247;2025-03-14T05:15:00.000Z;2025-03-14T05:30:00.000Z;41
247;2025-03-14T05:00:00.000Z;2025-03-14T05:15:00.000Z;20.1
247;2025-03-14T04:45:00.000Z;2025-03-14T05:00:00.000Z;0
247;2025-03-14T04:30:00.000Z;2025-03-14T04:45:00.000Z;0
247;2025-03-14T04:15:00.000Z;2025-03-14T04:30:00.000Z;0
247;2025-03-14T04:00:00.000Z;2025-03-14T04:15:00.000Z;0
247;2025-03-14T03:45:00.000Z;2025-03-14T04:00:00.000Z;0
247;2025-03-14T03:30:00.000Z;2025-03-14T03:45:00.000Z;0
247;2025-03-14T03:15:00.000Z;2025-03-14T03:30:00.000Z;0
247;2025-03-14T03:00:00.000Z;2025-03-14T03:15:00.000Z;0
247;2025-03-14T02:45:00.000Z;2025-03-14T03:00:00.000Z;0
247;2025-03-14T02:30:00.000Z;2025-03-14T02:45:00.000Z;0
247;2025-03-14T02:15:00.000Z;2025-03-14T02:30:00.000Z;0
247;2025-03-14T02:00:00.000Z;2025-03-14T02:15:00.000Z;0
